anomalyID, srcIP, srcPort, dstIP, dstPort, taxonomy, heuristic, distance, nbDetectors, label
27,,443,202.249.81.221,,mptp,0.68777,12,anomalous
28,89.8.230.8,,,2222,mptmp,0.35394,7,anomalous
28,80.99.178.138,,,445,mptmp,0.35394,7,anomalous
29,203.180.205.57,,202.151.124.46,,ptmp,0.42714,6,anomalous
29,203.180.205.57,3001,,,ptmp,0.42714,6,anomalous
29,,3001,202.151.124.46,,ptmp,0.42714,6,anomalous
30,54.143.244.166,,203.180.196.192,80,point_to_point,0.1154,3,anomalous
31,,,203.180.203.175,80,mptpHTTP,0.10147,5,anomalous
32,203.180.200.85,,185.118.253.238,53,ptmpla,0.02256,4,anomalous
32,203.180.200.85,,194.97.62.232,53,ptmpla,0.02256,4,anomalous
33,,443,202.11.243.166,,mptp,0.16628,5,anomalous
33,8.8.4.52,53,202.11.243.166,,mptp,0.16628,5,anomalous
34,,443,163.221.26.182,,mptp,0.09032,5,anomalous
35,,,203.180.193.46,80,mptpHTTP,0.02256,4,anomalous
36,,53,203.180.198.144,,mptp,0.55032,9,anomalous
36,,443,203.180.198.144,,mptp,0.55032,9,anomalous
37,151.93.137.50,,163.221.149.60,,mptmp,0.48856,7,anomalous
37,151.93.137.50,,163.221.156.208,,mptmp,0.48856,7,anomalous
37,151.93.137.50,80,,,mptmp,0.48856,7,anomalous
37,151.93.6.162,,163.221.149.60,,mptmp,0.48856,7,anomalous
37,151.93.6.162,,163.221.156.208,,mptmp,0.48856,7,anomalous
37,151.93.6.162,80,,,mptmp,0.48856,7,anomalous
37,,80,163.221.149.60,,mptmp,0.48856,7,anomalous
37,,443,163.221.149.60,,mptmp,0.48856,7,anomalous
37,,80,163.221.156.208,,mptmp,0.48856,7,anomalous
38,,,203.180.205.18,3010,mptpla,0.54498,8,anomalous
39,,443,202.11.241.113,,mptp,0.65478,11,anomalous
40,,443,203.180.207.105,,mptp,0.41611,7,anomalous
40,1.6.204.33,53,203.180.207.105,,mptp,0.41611,7,anomalous
41,,80,,,mptmp,0.48856,7,anomalous
41,,443,163.221.61.122,,mptmp,0.48856,7,anomalous
42,203.180.192.43,53,,,mptmp,0.36388,6,anomalous
42,203.180.193.46,80,,,mptmp,0.36388,6,anomalous
43,202.151.124.46,,203.180.205.57,,mptp,0.42714,6,anomalous
43,202.151.124.46,,,3001,mptp,0.42714,6,anomalous
43,,,203.180.205.57,3001,mptp,0.42714,6,anomalous
44,202.11.241.113,,,443,mptmp,0.49366,10,anomalous
44,202.249.81.221,,,443,mptmp,0.49366,10,anomalous
45,,443,163.221.156.216,,mptp,0.02527,3,anomalous
46,117.21.108.143,80,,,mptmp,0.42714,6,anomalous
46,,443,163.221.145.111,,mptmp,0.42714,6,anomalous
47,146.136.243.204,,,,mptmp,0.62329,10,anomalous
47,89.8.232.251,53036,,,mptmp,0.62329,10,anomalous
48,,443,202.11.243.111,,mptmp,0.41611,7,anomalous
48,,443,202.11.241.90,,mptmp,0.41611,7,anomalous
49,,443,163.221.123.50,,mptmp,0.42714,6,anomalous
49,104.240.207.62,443,163.221.77.180,,mptmp,0.42714,6,anomalous
50,,443,202.11.241.145,,mptp,0.50915,9,anomalous
51,,,94.157.230.215,57836,mptmp,0.33201,8,anomalous
51,,22,218.64.0.179,,mptmp,0.33201,8,anomalous
52,203.180.198.144,,119.195.3.101,443,mptpla,0.13646,4,anomalous
52,203.180.212.8,,119.195.3.101,443,mptpla,0.13646,4,anomalous
52,133.40.183.220,,119.195.3.101,443,mptpla,0.13646,4,anomalous
53,151.93.230.198,443,163.221.127.15,59334,ptmpla,0.14922,3,anomalous
53,151.93.230.198,443,163.221.127.15,59261,ptmpla,0.14922,3,anomalous
53,151.93.230.198,443,163.221.159.125,39360,ptmpla,0.14922,3,anomalous
54,,443,163.221.156.226,,mptp,0.14922,3,anomalous
55,,443,202.11.241.212,,mptp,0.37592,8,anomalous
56,,443,163.221.127.65,,mptp,0.14922,3,anomalous
56,,,163.221.127.65,,mptp,0.14922,3,anomalous
57,,443,133.139.204.215,,mptp,0.14922,3,anomalous
57,,,133.139.204.215,,mptp,0.14922,3,anomalous
58,194.85.189.229,113,203.180.212.8,,ptmpla,0.13646,4,anomalous
58,194.85.189.229,,203.180.212.8,25,ptmpla,0.13646,4,anomalous
58,194.85.189.229,,133.139.196.52,25,ptmpla,0.13646,4,anomalous
59,,443,163.221.127.88,,mptp,0.14922,3,anomalous
60,,443,163.221.127.51,,mptp,0.14922,3,anomalous
61,,443,133.139.123.207,,mptp,0.14922,3,anomalous
62,,443,163.221.12.191,,mptmp,0.48856,7,anomalous
62,,443,202.6.22.20,,mptmp,0.48856,7,anomalous
63,,443,202.11.244.151,,mptp,0.14922,3,anomalous
64,,53,203.180.203.185,,ntscUDPUDPrp,0.14922,3,anomalous
65,186.237.162.17,443,163.221.53.125,62926,salphfl,-0.349259,1,suspicious
66,88.162.108.220,443,23.0.14.204,54468,salphfl,-0.349259,1,suspicious
67,163.221.157.41,8078,27.123.247.8,11130,alphfl,-0.349259,1,suspicious
68,114.35.227.14,443,163.221.39.220,52480,malphfl,-0.349259,1,suspicious
69,202.11.241.145,,,80,ptmpHTTP,-0.349259,1,suspicious
70,99.80.191.143,443,202.11.241.90,57339,malphfl,-0.349259,1,suspicious
71,163.221.157.215,49970,133.139.47.245,993,alphfl,-0.349259,1,suspicious
72,126.27.111.134,42901,203.180.205.36,40739,alphfl,-0.349259,1,suspicious
73,40.157.11.164,993,203.180.207.97,63165,salphfl,-0.349259,1,suspicious
74,163.221.156.200,,66.110.250.68,443,alphfl,-0.349259,1,suspicious
75,163.221.53.35,53406,52.82.235.241,443,salphfl,-0.349259,1,suspicious
76,52.217.158.251,42704,203.180.193.46,80,alphflHTTP,-0.349259,1,suspicious
77,112.90.126.131,,203.180.198.180,80,alphflHTTP,-0.349259,1,suspicious
78,192.125.88.46,,,23,ptmp,-0.349259,1,suspicious
79,185.105.198.169,,,,ptmp,-0.349259,1,suspicious
80,185.38.3.188,,,,ptmp,-0.349259,1,suspicious
81,27.238.209.51,,,1433,ntscSYN,-0.349259,1,suspicious
82,,,185.105.198.169,,mptp,-0.349259,1,suspicious
83,123.160.60.2,80,163.221.159.122,61188,alphflHTTP,-0.12395,2,suspicious
84,70.218.172.253,,203.180.201.21,53,mptpla,-0.02075,3,suspicious
84,64.223.195.124,,203.180.201.21,53,mptpla,-0.02075,3,suspicious
85,89.8.228.69,53056,,,ptmp,-0.12395,2,suspicious
86,101.167.51.160,,,1433,ntscSYN,-0.12395,2,suspicious
87,59.83.26.125,,,1433,ntscSYN,-0.12395,2,suspicious
88,180.88.25.21,,,445,ntscSYN139445,-0.12395,2,suspicious
89,222.171.238.113,,,1433,ntscSYN,-0.12395,2,suspicious
90,218.64.0.179,,,22,ptmp,-0.12395,2,suspicious
91,,,217.206.251.55,,ntscUDPUDPICrp,-0.12395,2,suspicious
92,101.167.51.160,,,445,ntscSYN139445,-0.24302,1,suspicious
93,0.0.0.0,,,,empty,-0.17543,1,suspicious
94,,,0.0.0.0,,empty,-0.17543,1,suspicious
95,218.173.2.139,52506,,23,sntscSYN,-0.18759,2,suspicious
96,87.161.167.215,49153,,23,sntscSYN,-0.18759,2,suspicious
97,99.80.191.145,443,202.11.241.90,54029,salphfl,-0.18759,2,suspicious
98,3.232.197.167,,,,ntscICec,-0.18759,2,suspicious
99,78.172.26.67,40490,,23,sntscSYN,-0.18759,2,suspicious
99,78.172.26.67,40490,,9000,sntscSYN,-0.18759,2,suspicious
100,49.125.243.92,,,23,sntscSYN,-0.18759,2,suspicious
101,41.108.26.53,,,445,sntscSYN,-0.18759,2,suspicious
101,41.108.26.53,,,1433,sntscSYN,-0.18759,2,suspicious
102,110.225.204.67,,,8080,sntscSYN,-0.18759,2,suspicious
103,218.173.232.76,54589,,23,sntscSYN,-0.18759,2,suspicious
104,13.115.12.107,443,203.180.207.97,,ptmpla,-0.18759,2,suspicious
104,13.115.12.107,443,163.221.180.158,,ptmpla,-0.18759,2,suspicious
104,13.115.12.107,443,163.221.126.9,,ptmpla,-0.18759,2,suspicious
105,0.0.0.0,,,,empty,-0.03239,1,suspicious
106,,,0.0.0.0,,empty,-0.03239,1,suspicious
107,,,203.180.200.85,123,ntscUDPUDPrp,-0.09613,3,suspicious
107,185.118.253.238,53,203.180.200.85,,ntscUDPUDPrp,-0.09613,3,suspicious
108,,443,207.58.226.67,,mptp,-0.09613,3,suspicious
108,23.0.14.204,53,207.58.226.67,,mptp,-0.09613,3,suspicious
109,14.0.47.95,443,163.221.126.42,,salphfl,-0.09613,3,suspicious
110,,,163.221.173.242,53,ntscUDPUDPrp,-0.09613,3,suspicious
111,,443,163.221.168.13,,mptp,-0.09613,3,suspicious
112,,443,163.221.169.208,,mptp,-0.09613,3,suspicious
113,,443,163.221.163.232,,mptp,-0.10841,4,suspicious
114,,,54.165.204.68,,ntscICecrqICecrprp,-0.10841,4,suspicious
114,,,52.58.126.0,,ntscICecrqICecrprp,-0.10841,4,suspicious
114,,,13.55.232.102,,ntscICecrqICecrprp,-0.10841,4,suspicious
114,,,13.55.229.223,,ntscICecrqICecrprp,-0.10841,4,suspicious
115,,,35.62.139.225,,ntscICecrqICecrprp,-0.09613,3,suspicious
116,,,202.6.26.41,53,ntscUDPUDPrp,-0.09613,3,suspicious
117,80.234.2.203,,133.24.153.231,80,ptpDoSSYN,-0.09613,3,suspicious
118,,,203.180.192.43,53,ntscUDPUDPrp,-0.09613,3,suspicious
119,,1939,45.82.226.20,47787,ntscTCPRSTACKrp,-0.09613,3,suspicious
120,126.233.155.213,,202.11.241.220,443,mptpla,-0.09613,3,suspicious
120,89.74.163.182,,202.11.241.220,443,mptpla,-0.09613,3,suspicious
121,,443,203.180.200.17,,mptp,-0.09613,3,suspicious
122,,,202.11.241.113,54756,mptp,-0.09613,3,suspicious
123,,,133.24.158.13,50348,mptp,-0.09613,3,suspicious
124,,80,163.221.10.4,,mptp,-0.09613,3,suspicious
124,,443,163.221.10.4,,mptp,-0.09613,3,suspicious
125,,,133.139.237.197,8080,DDoSUDP,-0.09613,3,suspicious
125,,,133.139.237.197,8000,DDoSUDP,-0.09613,3,suspicious
125,,,133.139.237.197,16285,DDoSUDP,-0.09613,3,suspicious
126,,,203.180.192.57,53,ntscUDPUDPrp,-0.09613,3,suspicious
127,,53,202.6.46.3,,ntscUDPUDPrp,-0.09613,3,suspicious
128,,,203.180.192.63,53,ntscUDPUDPrp,-0.214947,2,suspicious
129,,80,147.4.132.82,,mptpHTTP,-0.10841,4,suspicious
130,221.158.184.99,,202.11.241.178,,mptmp,-0.10841,4,suspicious
130,221.158.184.99,53,,,mptmp,-0.10841,4,suspicious
130,,53,202.11.241.178,,mptmp,-0.10841,4,suspicious
131,,443,163.221.26.169,,mptp,-0.09613,3,suspicious
132,80.234.2.203,,133.24.130.72,80,ptpDoSSYN,-0.09613,3,suspicious
133,,,203.180.203.164,443,mptpla,-0.10841,4,suspicious
133,192.77.203.223,,203.180.203.164,1194,mptpla,-0.10841,4,suspicious
134,,53,150.199.126.78,,ntscUDPUDPrp,-0.09613,3,suspicious
135,,53,163.221.240.94,,ntscUDPUDPrp,-0.09613,3,suspicious
136,,53,163.221.241.160,,ntscUDPUDPrp,-0.09613,3,suspicious
137,,53,163.221.240.95,,ntscUDPUDPrp,-0.214947,2,suspicious
138,,53,202.11.241.154,,ntscUDPUDPrp,-0.09613,3,suspicious
139,,,150.199.64.109,54748,mptp,-0.09613,3,suspicious
140,,53,202.11.241.152,,ntscUDPUDPrp,-0.09613,3,suspicious
141,,,150.199.64.117,54756,mptp,-0.09613,3,suspicious
142,192.77.203.223,,203.180.203.130,1194,salphfl,-0.09613,3,suspicious
143,,,89.8.225.58,,ntscICecrqICecrprp,-0.09613,3,suspicious
144,157.114.168.214,32766,163.221.220.233,,poscaSYN,-0.09613,3,suspicious
145,,,133.139.59.231,50348,mptp,-0.09613,3,suspicious
146,,,133.24.156.205,50356,mptp,-0.09613,3,suspicious
147,,,203.180.207.72,53,ntscUDPUDPrp,-0.09613,3,suspicious
148,192.77.203.223,,203.180.207.66,1194,salphfl,-0.09613,3,suspicious
149,80.234.2.203,,133.24.133.94,80,ptpDoSSYN,-0.09613,3,suspicious
150,133.24.158.78,23,192.125.88.46,,mptpla,-0.09613,3,suspicious
150,133.24.158.79,23,192.125.88.46,,mptpla,-0.09613,3,suspicious
150,133.24.158.81,23,192.125.88.46,,mptpla,-0.09613,3,suspicious
150,133.24.158.80,23,192.125.88.46,,mptpla,-0.09613,3,suspicious
151,,,163.221.165.37,,DDoSUDP,-0.09613,3,suspicious
152,192.77.203.223,,203.180.207.94,1194,salphfl,-0.09613,3,suspicious
153,154.48.234.21,,203.180.207.106,,mptp,-0.09613,3,suspicious
153,154.48.234.21,6080,,,mptp,-0.09613,3,suspicious
153,,443,203.180.207.106,,mptp,-0.09613,3,suspicious
153,,6080,203.180.207.106,,mptp,-0.09613,3,suspicious
153,1.6.204.33,53,203.180.207.106,,mptp,-0.09613,3,suspicious
154,,443,163.221.77.146,,mptp,-0.09613,3,suspicious
155,,22,222.180.196.111,,mptp,-0.09613,3,suspicious
156,,,150.199.65.114,54756,mptp,-0.09613,3,suspicious
157,,,163.221.240.102,,ntscUDPUDPrp,-0.360871,1,suspicious
158,,,150.199.50.229,54748,mptp,-0.210144,2,suspicious
159,203.180.207.106,,,443,mptmp,-0.05758,3,suspicious
159,,,102.94.70.4,443,mptmp,-0.05758,3,suspicious
160,,443,163.221.126.240,,mptmp,-0.107116,2,suspicious
160,,443,202.11.241.195,,mptmp,-0.107116,2,suspicious
161,203.180.207.66,1194,192.77.203.223,,mptpla,-0.239715,2,suspicious
161,203.180.203.130,1194,192.77.203.223,,mptpla,-0.239715,2,suspicious
161,203.180.207.94,1194,192.77.203.223,,mptpla,-0.239715,2,suspicious
161,203.180.203.164,1194,192.77.203.223,,mptpla,-0.239715,2,suspicious
162,151.93.138.222,443,13.35.206.114,59286,ptmpla,-0.107116,2,suspicious
162,151.93.138.222,443,13.35.206.114,59202,ptmpla,-0.107116,2,suspicious
162,151.93.138.222,443,13.35.206.114,59201,ptmpla,-0.107116,2,suspicious
162,151.93.138.222,443,163.221.127.141,61275,ptmpla,-0.107116,2,suspicious
163,88.190.30.103,50417,,,ntscSYN,-0.107116,2,suspicious
164,202.11.246.110,443,126.152.247.217,56305,alphfl,-0.107116,2,suspicious
165,,443,163.221.158.108,,mptp,-0.107116,2,suspicious
166,,443,163.221.127.89,,mptp,-0.107116,2,suspicious
167,,443,163.221.126.219,,mptp,-0.107116,2,suspicious
168,104.138.142.201,443,163.221.126.72,,alphfl,-0.107116,2,suspicious
169,,443,203.180.132.83,,mptp,-0.107116,2,suspicious
169,,,203.180.132.83,,mptp,-0.107116,2,suspicious
170,,,163.221.24.224,,mptpHTTP,-0.107116,2,suspicious
171,,80,203.180.200.15,,mptpHTTP,-0.107116,2,suspicious
171,,443,203.180.200.15,,mptpHTTP,-0.107116,2,suspicious
172,,,163.221.16.136,8883,mptp,-0.107116,2,suspicious
